worker,assignment,subject,ord,t,true_t,rt,event,piece,move_num,move,instance,optlen,diffoptlen,initial,restart,surrender,error_made,error_tomake,mild_error,mild_error_tomake,severe_error,severe_error_tomake,nonerror_tomake,decision,further,consec_error,consec_error_closer,consec_error_further,consec_error_cross,max_optlen,min_diffoptlen,max_diffoptlen,range_diffoptlen,max_consec_error,max_consec_error_closer,max_consec_error_further,max_consec_error_cross,node_human_static,max_node,edge_human_static,en_human_static,enp_human_static,e2n_human_static,scc_human_static,maxscc_human_static,cycle_human_static,maxcycle_human_static,cincycle_human_static,ninc_human_static,pnc_human_static,depth_human_static,ndepth_human_static,gcluster_human_static,lcluster_human_static,,,mobility,mobility_reduced,tie_mobred,mobinc,consec_mobility_reduced,,max_mobility,max_consec_mobility_reduced
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,156,1.52E+12,1.52E+12,0,start,NA,0,NA,prb29585,14,0,14,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,,,,,,,,,8,,12,1.5,1.71,18,1,6,7,5,10,6,0.75,5,3,0.517241379,0.261904762,,,15,0,0,0,3,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,158,1.52E+12,1.52E+12,1615,drag_end,2,0,25,prb29585,14,0,14,0,0,1,1,1,1,0,0,0,2,0,1,1,0,1,,,,,,,,,8,,13,1.62,1.62,21.12,1,7,9,5,11,7,0.88,5,4,0.46875,0.214285714,,,10,1,0,0,4,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,160,1.52E+12,1.52E+12,617,drag_end,4,1,26,prb29585,14,0,14,0,0,1,1,1,1,0,0,0,2,0,2,2,0,2,,,,,,,,,8,,14,1.75,1.75,24.5,1,7,12,5,13,7,0.88,5,6,0.405405405,0.19047619,,,9,1,0,0,5,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,162,1.52E+12,1.52E+12,1607,drag_end,7,2,9,prb29585,14,0,14,0,0,1,1,1,1,0,0,0,2,0,3,3,0,3,,,,,,,,,8,,13,1.62,1.62,21.12,1,7,10,5,6,7,0.88,5,6,0.2,0.095238095,,,10,0,0,1,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,164,1.52E+12,1.52E+12,1833,drag_end,4,3,20,prb29585,14,0,14,0,0,1,1,1,1,0,0,0,2,0,4,4,0,4,,,,,,,,,8,,12,1.5,1.5,18,1,7,7,5,4,7,0.88,5,4,0.24,0.107142857,,,11,0,0,1,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,166,1.52E+12,1.52E+12,616,drag_end,2,4,19,prb29585,14,0,14,0,0,1,1,1,0,0,1,0,3,0,5,5,0,5,,,,,,,,,8,,11,1.38,1.57,15.12,1,6,5,5,3,6,0.75,5,3,0.272727273,0.107142857,,,13,0,0,1,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,168,1.52E+12,1.52E+12,592,drag_end,6,5,27,prb29585,15,1,14,0,0,1,0,0,0,1,0,1,1,1,6,0,1,6,,,,,,,,,8,,11,1.38,1.57,15.12,1,4,2,3,0,4,0.5,6,1,0.52173913,0.266666667,,,12,1,0,0,1,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,170,1.52E+12,1.52E+12,633,drag_end,3,6,30,prb29585,14,0,14,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,,,,,,,,,8,,11,1.38,1.83,15.12,1,4,2,3,0,4,0.5,5,1,0.52173913,0.266666667,,,12,0,1,0,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,172,1.52E+12,1.52E+12,778,drag_end,1,7,23,prb29585,14,0,14,0,0,1,1,1,1,0,0,0,2,0,1,1,0,0,,,,,,,,,8,,11,1.38,1.83,15.12,1,4,2,3,0,4,0.5,5,1,0.428571429,0.202380952,,,11,1,0,0,1,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,174,1.52E+12,1.52E+12,1437,drag_end,5,8,0,prb29585,14,0,14,0,0,1,1,1,1,0,0,0,2,0,2,2,0,0,,,,,,,,,8,,11,1.38,1.83,15.12,1,4,2,3,0,4,0.5,5,1,0.285714286,0.107142857,,,12,0,0,1,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,176,1.52E+12,1.52E+12,1203,drag_end,7,9,3,prb29585,14,0,14,0,0,1,1,1,1,0,0,0,2,0,3,3,0,0,,,,,,,,,8,,12,1.5,1.71,18,1,5,4,4,2,5,0.62,5,1,0.461538462,0.19047619,,,9,1,0,0,1,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,178,1.52E+12,1.52E+12,1701,drag_end,4,10,26,prb29585,14,0,14,0,0,1,1,1,1,0,0,0,2,0,4,4,0,0,,,,,,,,,8,,13,1.62,1.86,21.12,1,6,6,6,9,6,0.75,6,1,0.387096774,0.166666667,,,6,1,0,0,2,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,180,1.52E+12,1.52E+12,1480,drag_end,1,11,5,prb29585,14,0,14,0,0,1,0,1,0,0,0,1,1,0,5,5,0,0,,,,,,,,,8,,13,1.62,1.86,21.12,1,6,6,6,9,6,0.75,7,1,0.454545455,0.238095238,,,7,0,0,1,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,182,1.52E+12,1.52E+12,672,drag_end,6,12,28,prb29585,13,-1,14,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,8,,13,1.62,1.86,21.12,1,7,9,7,16,7,0.88,7,1,0.290322581,0.119047619,,,7,0,1,0,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,184,1.52E+12,1.52E+12,1087,drag_end,7,13,21,prb29585,12,-2,14,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,8,,13,1.62,1.86,21.12,1,7,8,6,10,7,0.88,7,1,0.405405405,0.19047619,,,10,0,0,1,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,186,1.52E+12,1.52E+12,690,drag_end,r,14,15,prb29585,11,-3,14,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,,,,,,,,,8,,12,1.5,1.5,18,1,7,5,6,3,7,0.88,7,1,0.125,0.05952381,,,11,0,0,1,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,188,1.52E+12,1.52E+12,863,drag_end,2,15,7,prb29585,11,-3,14,0,0,1,1,1,1,0,0,0,2,0,1,1,0,0,,,,,,,,,6,,7,1.17,1.17,8.17,1,5,2,4,0,5,0.83,4,4,0,0,,,9,1,0,0,1,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,190,1.52E+12,1.52E+12,1376,drag_end,4,16,8,prb29585,11,-3,14,0,0,1,0,1,0,0,0,1,1,0,2,2,0,0,,,,,,,,,4,,4,1,1,4,1,4,1,4,0,4,1,4,1,0,0,,,6,1,0,0,2,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,194,1.52E+12,1.52E+12,2679,drag_end,1,17,11,prb29585,10,-4,14,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,,,,,,,,,4,,4,1,1,4,1,4,1,4,0,4,1,4,1,0,0,,,4,1,0,0,3,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,196,1.52E+12,1.52E+12,1409,drag_end,4,18,26,prb29585,10,-4,14,0,0,1,1,1,1,0,0,0,2,0,1,1,0,0,,,,,,,,,4,,4,1,1,4,1,4,1,4,0,4,1,4,1,0,0,,,4,0,1,0,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,198,1.52E+12,1.52E+12,568,drag_end,2,19,19,prb29585,10,-4,14,0,0,1,1,1,1,0,0,0,2,0,2,2,0,0,,,,,,,,,4,,4,1,1,4,1,4,1,4,0,4,1,4,1,0,0,,,4,0,1,0,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,200,1.52E+12,1.52E+12,727,drag_end,0,20,18,prb29585,10,-4,14,0,0,1,1,1,0,0,1,0,3,0,3,3,0,0,,,,,,,,,4,,4,1,1,4,1,4,1,4,0,4,1,4,1,0,0,,,4,0,1,0,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,202,1.52E+12,1.52E+12,665,drag_end,r,21,12,prb29585,11,-3,14,0,0,1,1,0,0,1,1,0,3,0,4,4,0,0,,,,,,,,,4,,3,0.75,1,2.25,1,1,0,0,0,0,0,4,1,0,0,,,7,0,0,1,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,204,1.52E+12,1.52E+12,807,drag_end,7,22,3,prb29585,12,-2,14,0,0,1,1,0,0,1,1,0,3,0,5,5,0,0,,,,,,,,,4,,3,0.75,1.5,2.25,1,1,0,0,0,0,0,3,1,0,0,,,9,0,0,1,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,206,1.52E+12,1.52E+12,2513,drag_end,6,23,27,prb29585,13,-1,14,0,0,1,1,0,0,1,1,0,3,0,6,6,0,0,,,,,,,,,4,,3,0.75,1.5,2.25,1,1,0,0,0,0,0,3,1,0,0,,,9,0,1,0,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,208,1.52E+12,1.52E+12,1425,drag_end,1,24,23,prb29585,14,0,14,0,0,1,1,0,1,1,0,0,2,0,7,7,0,0,,,,,,,,,4,,3,0.75,1,2.25,1,1,0,0,0,0,0,4,1,0,0,,,8,1,0,0,1,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,210,1.52E+12,1.52E+12,1801,drag_end,4,25,8,prb29585,14,0,14,0,0,1,1,1,1,0,0,0,2,0,8,8,0,0,,,,,,,,,4,,3,0.75,1,2.25,1,1,0,0,0,0,0,4,1,0,0,,,8,0,1,0,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,212,1.52E+12,1.52E+12,815,drag_end,6,26,26,prb29585,14,0,14,0,0,1,1,1,1,0,0,0,2,0,9,9,0,0,,,,,,,,,4,,3,0.75,1,2.25,1,1,0,0,0,0,0,4,1,0,0,,,8,0,1,0,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,214,1.52E+12,1.52E+12,2566,drag_end,7,27,9,prb29585,14,0,14,0,0,1,1,1,1,0,0,0,2,0,10,10,0,0,,,,,,,,,4,,3,0.75,1,2.25,1,1,0,0,0,0,0,4,1,0,0,,,8,0,1,0,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,216,1.52E+12,1.52E+12,656,drag_end,7,28,3,prb29585,14,0,14,0,0,1,1,1,1,0,0,0,2,0,11,11,0,0,,,,,,,,,4,,3,0.75,1,2.25,1,1,0,0,0,0,0,4,1,0,0,,,8,0,1,0,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,218,1.52E+12,1.52E+12,2665,drag_end,6,29,27,prb29585,14,0,14,0,0,1,1,1,1,0,0,0,2,0,12,12,0,0,,,,,,,,,4,,3,0.75,1,2.25,1,1,0,0,0,0,0,4,1,0,0,,,8,0,1,0,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,220,1.52E+12,1.52E+12,902,drag_end,1,30,5,prb29585,14,0,14,0,0,1,0,1,0,0,0,1,1,0,13,13,0,0,,,,,,,,,4,,3,0.75,1.5,2.25,1,1,0,0,0,0,0,3,1,0,0,,,9,0,0,1,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,222,1.52E+12,1.52E+12,625,drag_end,6,31,28,prb29585,13,-1,14,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,,,,,,,,,4,,3,0.75,1.5,2.25,1,1,0,0,0,0,0,3,1,0,0,,,9,0,1,0,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,224,1.52E+12,1.52E+12,1376,drag_end,3,32,34,prb29585,14,0,14,0,0,1,1,0,1,1,0,0,2,0,1,1,0,0,,,,,,,,,4,,3,0.75,1.5,2.25,1,1,0,0,0,0,0,3,1,0,0,,,9,0,1,0,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,226,1.52E+12,1.52E+12,761,drag_end,2,33,25,prb29585,14,0,14,0,0,1,1,1,1,0,0,0,2,0,2,2,0,0,,,,,,,,,4,,3,0.75,1.5,2.25,1,1,0,0,0,0,0,3,1,0,0,,,9,0,1,0,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,228,1.52E+12,1.52E+12,576,drag_end,0,34,24,prb29585,14,0,14,0,0,1,1,1,1,0,0,0,2,0,3,3,0,0,,,,,,,,,4,,3,0.75,1.5,2.25,1,1,0,0,0,0,0,3,1,0,0,,,9,0,1,0,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,230,1.52E+12,1.52E+12,613,drag_end,4,35,26,prb29585,14,0,14,0,0,1,0,1,0,0,0,1,1,0,4,4,0,0,,,,,,,,,4,,3,0.75,1.5,2.25,1,1,0,0,0,0,0,3,1,0,0,,,9,0,1,0,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,232,1.52E+12,1.52E+12,666,drag_end,7,36,21,prb29585,13,-1,14,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,4,,3,0.75,1,2.25,1,1,0,0,0,0,0,4,1,0,0,,,7,1,0,0,1,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,234,1.52E+12,1.52E+12,689,drag_end,r,37,15,prb29585,12,-2,14,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,,,,,,,,,4,,4,1,1,4,1,4,1,4,0,4,1,4,1,0,0,,,4,1,0,0,2,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,236,1.52E+12,1.52E+12,1240,drag_end,0,38,6,prb29585,12,-2,14,0,0,1,1,1,1,0,0,0,2,0,1,1,0,0,,,,,,,,,4,,4,1,1,4,1,4,1,4,0,4,1,4,1,0,0,,,4,0,1,0,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,238,1.52E+12,1.52E+12,784,drag_end,2,39,7,prb29585,12,-2,14,0,0,1,1,1,1,0,0,0,2,0,2,2,0,0,,,,,,,,,4,,4,1,1,4,1,4,1,4,0,4,1,4,1,0,0,,,4,0,1,0,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,240,1.52E+12,1.52E+12,704,drag_end,4,40,8,prb29585,12,-2,14,0,0,1,1,1,1,0,0,0,2,0,3,3,0,0,,,,,,,,,4,,4,1,1,4,1,4,1,4,0,4,1,4,1,0,0,,,4,0,1,0,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,242,1.52E+12,1.52E+12,2608,drag_end,4,41,26,prb29585,12,-2,14,0,0,1,1,1,0,0,1,0,3,0,4,4,0,0,,,,,,,,,4,,4,1,1,4,1,4,1,4,0,4,1,4,1,0,0,,,4,0,1,0,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,244,1.52E+12,1.52E+12,727,drag_end,r,42,14,prb29585,13,-1,14,0,0,1,0,0,0,1,0,1,1,0,5,5,0,0,,,,,,,,,4,,4,1,1,4,1,4,1,4,0,4,1,4,1,0,0,,,4,0,1,0,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,246,1.52E+12,1.52E+12,1577,drag_end,r,43,15,prb29585,12,-2,14,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,,,,,,,,,4,,4,1,1,4,1,4,1,4,0,4,1,4,1,0,0,,,4,0,1,0,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,248,1.52E+12,1.52E+12,19896,drag_end,4,44,8,prb29585,12,-2,14,0,0,1,1,1,1,0,0,0,2,0,1,1,0,0,,,,,,,,,4,,4,1,1,4,1,4,1,4,0,4,1,4,1,0,0,,,4,0,1,0,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,250,1.52E+12,1.52E+12,824,drag_end,4,45,26,prb29585,12,-2,14,0,0,1,1,1,1,0,0,0,2,0,2,2,0,0,,,,,,,,,4,,4,1,1,4,1,4,1,4,0,4,1,4,1,0,0,,,4,0,1,0,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,252,1.52E+12,1.52E+12,772,drag_end,5,46,2,prb29585,12,-2,14,0,0,1,0,1,0,0,0,1,1,0,3,3,0,0,,,,,,,,,4,,4,1,1,4,1,4,1,4,0,4,1,4,1,0,0,,,4,0,1,0,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,254,1.52E+12,1.52E+12,1068,drag_end,0,47,0,prb29585,11,-3,14,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,4,,4,1,1,4,1,4,1,4,0,4,1,4,1,0,0,,,4,0,1,0,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,256,1.52E+12,1.52E+12,568,drag_end,2,48,1,prb29585,10,-4,14,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,,,,,,,,,4,,4,1,1,4,1,4,1,4,0,4,1,4,1,0,0,,,4,0,1,0,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,258,1.52E+12,1.52E+12,608,drag_end,4,49,8,prb29585,11,-3,14,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,,,,,,,,,4,,4,1,1,4,1,4,1,4,0,4,1,4,1,0,0,,,4,0,1,0,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,260,1.52E+12,1.52E+12,1392,drag_end,4,50,26,prb29585,10,-4,14,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,4,,4,1,1,4,1,4,1,4,0,4,1,4,1,0,0,,,4,0,1,0,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,262,1.52E+12,1.52E+12,728,drag_end,r,51,12,prb29585,9,-5,14,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,4,,3,0.75,1,2.25,1,1,0,0,0,0,0,4,1,0,0,,,7,0,0,1,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,264,1.52E+12,1.52E+12,640,drag_end,7,52,9,prb29585,8,-6,14,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,4,,3,0.75,1.5,2.25,1,1,0,0,0,0,0,3,1,0,0,,,9,0,0,1,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,266,1.52E+12,1.52E+12,632,drag_end,4,53,8,prb29585,7,-7,14,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,4,,3,0.75,1.5,2.25,1,1,0,0,0,0,0,3,1,0,0,,,9,0,1,0,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,268,1.52E+12,1.52E+12,760,drag_end,6,54,24,prb29585,6,-8,14,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,3,,2,0.67,2,1.33,1,1,0,0,0,0,0,2,2,0,0,,,11,0,0,1,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,270,1.52E+12,1.52E+12,864,drag_end,3,55,30,prb29585,5,-9,14,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,3,,2,0.67,2,1.33,1,1,0,0,0,0,0,2,2,0,0,,,7,1,0,0,1,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,272,1.52E+12,1.52E+12,1553,drag_end,7,56,21,prb29585,4,-10,14,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,2,,1,0.5,1,0.5,1,1,0,0,0,0,0,0,0,0,0,,,9,0,0,1,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,274,1.52E+12,1.52E+12,615,drag_end,4,57,26,prb29585,3,-11,14,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,2,,1,0.5,1,0.5,1,1,0,0,0,0,0,0,0,0,0,,,6,1,0,0,1,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,276,1.52E+12,1.52E+12,616,drag_end,1,58,23,prb29585,2,-12,14,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,1,,0,0,-1,0,1,1,0,0,0,0,0,0,0,0,-1,,,7,0,0,1,0,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,279,1.52E+12,1.52E+12,680,drag_end,r,59,16,prb29585,1,-13,14,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,1,,0,0,-1,0,1,1,0,0,0,0,0,0,0,0,-1,,,4,1,0,0,1,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,281,1.52E+12,1.52E+12,0,start,NA,0,NA,prb24227,16,0,16,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,,,,,,,,,9,,15,1.67,1.88,25,2,6,4,6,2,8,0.89,8,1,0,0,,,8,0,0,0,1,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,283,1.52E+12,1.52E+12,1585,drag_end,1,0,29,prb24227,16,0,16,0,0,1,1,1,1,0,0,0,2,0,1,1,0,0,,,,,,,,,9,,15,1.67,1.88,25,2,6,4,6,2,8,0.89,9,1,0.09375,0.145679012,,,7,1,0,0,2,,,
ARWF605I7RWM7,3AZHRG4CU5SYU12YRVPCSZALW5003R,ARWF605I7RWM7:3AZHRG4CU5SYU12YRVPCSZALW5003R,285,1.52E+12,1.52E+12,1631,drag_end,2,1,21,prb24227,16,0,16,0,0,1,1,1,1,0,0,0,2,0,2,2,0,0,,,,,,,,,9,,15,1.67,1.67,25,1,9,11,9,27,9,1,9,2,0.096774194,0.071604938,,,3,1,0,0,3,,,
